6.1306 	DEBUG 	Fullscreen settings ignored as running in pilot mode.
6.1328 	INFO 	Loaded monitor calibration from ['2025_07_19 10:04']
6.3979 	EXP 	Created window1 = Window(allowGUI=False, allowStencil=False, autoLog=True, backendConf=UNKNOWN, backgroundFit=<method-wrapper '__getattribute__' of attributeSetter object at 0x000001FBC6A1BDF0>, backgroundImage=<method-wrapper '__getattribute__' of attributeSetter object at 0x000001FBC6A1B850>, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([0, 0, 0]), colorSpace='rgb', depthBits=8, fullscr=False, gamma=None, gammaErrorPolicy='raise', infoMsg=UNKNOWN, lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x000001FBC7825D20>, multiSample=False, name='window1', numSamples=2, pos=[560.0, 240.0], screen=0, size=array([800, 600]), stencilBits=0, stereo=False, title='PsychoPy', units='height', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
6.3979 	EXP 	window1: backgroundImage = ''
6.3980 	EXP 	window1: backgroundFit = 'none'
6.4068 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
6.4077 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
6.4086 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
6.4095 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
6.4108 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
6.4116 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
6.4128 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
6.4140 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
6.4144 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
6.4147 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
6.4159 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
6.4173 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
6.4179 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
6.4187 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
6.4193 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
6.4201 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
6.4212 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
6.4217 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
6.4227 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
6.4237 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
6.4244 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
6.4248 	DEBUG 	Uploading Texture Font fontname to graphics card
6.4294 	DEBUG 	Upload of Texture Font fontname complete
6.4356 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
6.4366 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
6.4376 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
6.4379 	DEBUG 	Uploading Texture Font fontname to graphics card
6.4423 	DEBUG 	Upload of Texture Font fontname complete
6.4441 	EXP 	window1: Attempting to measure frame rate of screen (0) ...
6.4442 	EXP 	window1: recordFrameIntervals = False
6.6237 	EXP 	window1: recordFrameIntervals = True
7.0565 	EXP 	Screen (0) actual frame rate measured at 59.86Hz
7.0565 	EXP 	window1: recordFrameIntervals = False
7.0646 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
7.0653 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
7.0661 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
7.0672 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
7.0682 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
7.0694 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
7.0700 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
7.0727 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
7.0745 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
7.0765 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
7.0769 	DEBUG 	Uploading Texture Font fontname to graphics card
7.0775 	DEBUG 	Upload of Texture Font fontname complete
7.0900 	WARNING 	launchHubServer: If using the iohub mouse or eyetracker devices, fullScr should be True.
11.4017 	INFO 	keyboard.Keyboard is using iohub backend.
11.4018 	INFO 	keyboard.Keyboard is using iohub backend.
11.4018 	INFO 	keyboard.Keyboard is using iohub backend.
11.4019 	INFO 	keyboard.Keyboard is using iohub backend.
11.4019 	EXP 	stroop_alimentario: status = STARTED
11.5191 	EXP 	Created text_2 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text_2', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
11.5229 	EXP 	Created jitter = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='jitter', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='+', units='height', win=Window(...), wrapWidth=1)
11.5270 	EXP 	Created image = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, image='default.png', interpolate=True, mask=None, maskParams=None, name='image', opacity=1, ori=0.0, pos=array([0., 0.]), size=array([0.5, 0.5]), texRes=128.0, units='height', win=Window(...))
11.5278 	EXP 	Created text_4 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-2.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text_4', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
