9.8191 	DEBUG 	Fullscreen settings ignored as running in pilot mode.
9.8202 	INFO 	Loaded monitor calibration from ['2025_07_19 10:04']
10.1391 	EXP 	Created window1 = Window(allowGUI=False, allowStencil=False, autoLog=True, backendConf=UNKNOWN, backgroundFit=<method-wrapper '__getattribute__' of attributeSetter object at 0x000001CB8399B250>, backgroundImage=<method-wrapper '__getattribute__' of attributeSetter object at 0x000001CB8399BDF0>, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([0, 0, 0]), colorSpace='rgb', depthBits=8, fullscr=False, gamma=None, gammaErrorPolicy='raise', infoMsg=UNKNOWN, lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x000001CB847C5D50>, multiSample=False, name='window1', numSamples=2, pos=[560.0, 240.0], screen=0, size=array([800, 600]), stencilBits=0, stereo=False, title='PsychoPy', units='height', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
10.1392 	EXP 	window1: backgroundImage = ''
10.1392 	EXP 	window1: backgroundFit = 'none'
10.1469 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
10.1476 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
10.1484 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
10.1492 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
10.1501 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
10.1506 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
10.1513 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
10.1526 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
10.1530 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
10.1534 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
10.1541 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
10.1549 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
10.1555 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
10.1563 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
10.1569 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
10.1576 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
